station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;tre005d0;tre005dx;tre005dn;ure200d0;pva200d0;prestad0;pp0qffd0;ppz850d0;ppz700d0;pp0qnhd0;fkl010d0;fkl010d1;fu3010d0;fu3010d1;fkl010d3;fu3010d3;wcc006d0;rre150d0;rka150d0;htoautd0;gre000d0;oli000d0;olo000d0;osr000d0;ods000d0;sre000d0;sremaxdv;erefaod0;xcd000d0;dkl010d0;xno000d0;xno012d0;rreetsd0;tso005d0;tso010d0;tso020d0
GVE;08.07.1988 00:00;17.4;25.3;11.2;18.5;27.3;11.7;76.6;14.6;971.6;1019.8;;;;1.2;12.2;4.3;43.9;;;;0.7;2.9;;273;;;;;515;59;4.2;0;243;0;0;0.6;;;
GVE;09.07.1988 00:00;17.8;24.3;9.2;18.2;29.1;10.6;69.2;13.4;973;1021.2;;;;0.8;6.1;2.9;22;;;;0;0;;261;;;;;607;70;3.8;0;270;0;0;-3.4;;;
GVE;10.07.1988 00:00;18.7;26.9;11.3;19.4;30.3;9.1;70.6;14.6;973.3;1021.4;;;;0.8;6.2;2.9;22.3;;;;0;0;;331;;;;;847;98;4.9;0.4;51;0;0;-4.3;;;
GVE;11.07.1988 00:00;21.1;30;11.2;20.9;31.3;9.9;66.9;15.6;971.5;1019.1;;;;2;13;7.2;46.8;;;;0.2;0.2;;304;;;;;672;78;5.3;2.8;212;0;0;-3.8;;;
GVE;12.07.1988 00:00;19.2;24.7;12.8;19.6;29.4;12.4;74.3;16.2;970.2;1017.9;;;;1.1;5.3;4;19.1;;;;0;0;;187;;;;;240;28;3.1;0.9;36;0;0;-1.4;;;
GVE;13.07.1988 00:00;19.7;27.4;12.1;19.8;28.4;9.6;65.7;14.2;965.2;1012.7;;;;3.1;15;11.2;54;;;;0.2;0.2;;270;;;;;549;64;5.1;1.4;202;0;0;-3.3;;;
GVE;14.07.1988 00:00;16.6;21;11.3;17.2;24.2;10.2;58.2;10.9;969.6;1017.8;;;;4.1;14.7;14.8;52.9;;;;1.9;0;;237;;;;;271;31;4.4;0;213;0;0;-2.4;;;
GVE;15.07.1988 00:00;14.5;17.2;11.7;14.6;20.1;10.2;69.3;10.8;971.9;1020.7;;;;1.8;9.5;6.5;34.2;;;;0.7;2;;156;;;;;97;11;2.7;0;333;0;0;1;;;
GVE;16.07.1988 00:00;14.4;21.1;9.2;15.4;23.6;7.7;74.1;11.6;971.3;1020;;;;0.7;6.1;2.5;22;;;;0;0.6;;258;;;;;509;59;3.5;0;360;0;0;-1.9;;;
GVE;17.07.1988 00:00;16.9;24.3;5.2;17.4;27;6.2;65.8;12.2;969.6;1017.7;;;;1.5;8.9;5.4;32;;;;0;0;;278;;;;;523;61;4;0;185;0;0;-3.3;;;
GVE;18.07.1988 00:00;19.5;25.6;11.3;19.2;27.8;9.6;60.7;13.1;970.1;1017.9;;;;2.2;9.8;7.9;35.3;;;;0;0;;305;;;;;706;82;4.9;1.2;216;0;0;-4.8;;;
GVE;19.07.1988 00:00;19;29.1;8;19.8;33;7.7;67;13.9;969.6;1017.4;;;;0.9;4.7;3.2;16.9;;;;0;0;;328;;;;;854;100;4.9;0.7;67;0;0;-4.8;;;
GVE;20.07.1988 00:00;21.4;30.4;12;21.3;32.4;9.5;60.1;14;969.3;1016.7;;;;1.3;5.8;4.7;20.9;;;;0;0;;321;;;;;775;91;5.3;3.1;53;0;0;-5.3;;;
GVE;21.07.1988 00:00;22.4;29.9;13.7;22;32.7;10.4;60.4;15.6;971.1;1018.5;;;;0.8;7.3;2.9;26.3;;;;0;0;;290;;;;;769;90;4.6;4.1;333;0;0;-5.2;;;
GVE;22.07.1988 00:00;24.1;32.4;15.5;23.9;34.4;13.6;64.1;18.6;970.3;1017.3;;;;1.5;9.2;5.4;33.1;;;;0;0;;299;;;;;760;89;5.3;5.8;248;0;0;-4.7;;;
GVE;23.07.1988 00:00;26.3;33.8;17.4;25.9;35.2;15.6;58.2;18.7;966.5;1013;;;;2.5;10.1;9;36.4;;;;0;0;;313;;;;;784;92;6.3;8;250;0;0;-5.5;;;
GVE;24.07.1988 00:00;19.9;24.6;13.4;18.8;25;9.8;64;14.7;970.8;1018.6;;;;3.1;16.6;11.2;59.8;;;;0.9;0.9;;133;;;;;141;17;3.3;1.6;232;0;0;-0.5;;;
GVE;25.07.1988 00:00;19.4;27.7;10.9;19.1;30.2;7.7;65.7;14.7;974.1;1022.1;;;;1.2;7.7;4.3;27.7;;;;0;0;;324;;;;;816;97;4.9;1.1;90;0;0;-4.8;;;
GVE;26.07.1988 00:00;23.7;33.1;12.9;23.3;34.3;9.5;56.4;14.9;971.4;1018.5;;;;2.2;10;7.9;36;;;;0.4;0.4;;313;;;;;796;94;6;5.4;243;0;0;-5.4;;;
GVE;27.07.1988 00:00;19.4;22.9;13.3;18.5;23.9;10;77;17.4;972.5;1020.4;;;;1.8;8;6.5;28.8;;;;2;2;;109;;;;;111;13;2.1;1.1;286;0;0;1.2;;;
GVE;28.07.1988 00:00;18.5;25.9;11.2;18.4;30;8.4;70.3;14.7;969.8;1017.7;;;;1.2;6.4;4.3;23;;;;0;0;;289;;;;;600;72;4.3;0.2;82;0;0;-3.2;;;
GVE;29.07.1988 00:00;18.3;23.7;11.7;16.9;25.3;8.5;70.7;14.5;968.7;1016.6;;;;1.7;7.4;6.1;26.6;;;;0.5;0.5;;98;;;;;244;29;2.3;0;257;0;0;-1.1;;;
GVE;30.07.1988 00:00;17.3;24.1;9.9;17;27.3;6.1;64.6;12.1;972.2;1020.5;;;;1.8;9;6.5;32.4;;;;0;0;;315;;;;;829;100;4.6;0;63;0;0;-4.9;;;
GVE;31.07.1988 00:00;19;27.8;9.7;18.9;32.2;6.9;63.5;13.1;972.7;1020.7;;;;1;6.3;3.6;22.7;;;;0;0;;313;;;;;827;100;4.6;0.7;98;0;0;-5;;;
GVE;01.08.1988 00:00;22.3;30.3;11.9;21.7;32.3;9.2;59.4;15.1;971;1018.3;;;;3.3;12.6;11.9;45.4;;;;0;0;;237;;;;;572;69;5.2;4;242;0;0;-4;;;
GVE;02.08.1988 00:00;22.7;28.4;17.1;21.9;28.5;16.5;61.7;16.4;968.1;1015.2;;;;3.3;11.1;11.9;40;;;;4.3;4.1;;128;;;;;159;19;3.9;4.4;244;0;0;2.6;;;
GVE;03.08.1988 00:00;19.1;25.6;15.1;19.8;30;14.1;81;17.7;963.4;1010.9;;;;4.5;17.6;16.2;63.4;;;;1.1;1.3;;213;;;;;297;36;4.1;0.8;61;0;0;0.1;;;
GVE;04.08.1988 00:00;15.8;20.2;10.7;15.9;22.3;7.4;70.9;12.6;967.4;1015.7;;;;5.3;19.2;19.1;69.1;;;;0;0;;154;;;;;139;17;3.2;0;66;0;0;-1.1;;;
GVE;05.08.1988 00:00;17;24.4;9.2;16.6;26;6.7;66.9;12.4;970.6;1018.9;;;;3;12.2;10.8;43.9;;;;0;0;;295;;;;;780;95;4.6;0;66;0;0;-4.3;;;
GVE;06.08.1988 00:00;18.6;26.2;10.3;18.7;29.7;7.5;67.5;13.9;971.4;1019.4;;;;1.4;7;5;25.2;;;;0;0;;278;;;;;741;91;4.2;0.3;63;0;0;-4;;;
GVE;07.08.1988 00:00;21;30;12.4;21.5;33.6;10;66.8;15.8;970;1017.5;;;;1;5.1;3.6;18.4;;;;0;0;;274;;;;;715;88;4.4;2.7;99;0;0;-3.9;;;
GVE;08.08.1988 00:00;22.1;30.7;13.4;22.2;35.6;11.1;63.7;15.9;968.1;1015.3;;;;1.1;6;4;21.6;;;;0;0;;259;;;;;680;84;4.3;3.8;45;0;0;-4.1;;;
GVE;09.08.1988 00:00;22.3;30;14;22.4;33.7;11.6;62.8;15.8;968.1;1015.2;;;;1.3;6.5;4.7;23.4;;;;0;0;;270;;;;;738;91;4.5;4;69;0;0;-4.5;;;
GVE;10.08.1988 00:00;23;32.5;13.7;23.2;35.3;11.1;61.1;16;966.1;1013;;;;1.3;9.5;4.7;34.2;;;;0;0;;271;;;;;740;92;4.8;4.7;225;0;0;-4.6;;;
GVE;11.08.1988 00:00;23.7;31.1;17.6;23.8;36.2;16.1;66.1;18.6;966.9;1013.7;;;;1.3;8;4.7;28.8;;;;0;0;;217;;;;;400;50;4.1;5.4;270;0;0;-2.5;;;
GVE;12.08.1988 00:00;22.2;29.3;17.7;22.1;30.9;15.6;76.6;20;968.2;1015.4;;;;2.1;13.9;7.6;50;;;;6.9;6.9;;166;;;;;212;27;3.5;3.9;245;0;0;5.8;;;
GVE;13.08.1988 00:00;23.1;30.3;17.2;23;32.6;15.1;71.1;19;970;1017.2;;;;1.3;8.5;4.7;30.6;;;;0;0;;261;;;;;648;81;4.5;4.8;254;0;0;-3.1;;;
GVE;14.08.1988 00:00;23.6;32.2;15.9;23.8;35.8;13.5;66.1;18.5;968.8;1015.7;;;;1.3;13.1;4.7;47.2;;;;0;0;;258;;;;;671;85;4.5;5.3;124;0;0;-3.7;;;
GVE;15.08.1988 00:00;24.4;31.8;17.4;24.3;35.3;15.1;58.2;17;968.6;1015.4;;;;1;6.3;3.6;22.7;;;;0;0;;236;;;;;548;69;4.2;6.1;360;0;0;-3.8;;;
GVE;16.08.1988 00:00;21;26.1;16.5;20.5;29.4;13.5;74.9;18.4;969.4;1016.9;;;;1.2;9.2;4.3;33.1;;;;0.3;0.3;;149;;;;;212;27;2.8;2.7;63;0;0;-0.9;;;
GVE;17.08.1988 00:00;21.6;29.4;14.6;21.8;33.7;11.9;69.9;17.2;970.8;1018.2;;;;1.6;7.8;5.8;28.1;;;;0;0;;252;;;;;581;74;4.3;3.3;52;0;0;-2.9;;;
GVE;18.08.1988 00:00;22.5;31.3;14.3;22.7;35.5;11.9;65;16.7;969.3;1016.5;;;;1.3;8.7;4.7;31.3;;;;0;0;;258;;;;;728;93;4.4;4.2;214;0;0;-4;;;
GVE;19.08.1988 00:00;24.3;32.4;14.5;24.3;34.9;12.6;53.3;14.9;964.6;1011.3;;;;3.5;15.2;12.6;54.7;;;;6.8;0.3;;234;;;;;520;67;5.7;6;243;0;0;-3.6;;;
GVE;20.08.1988 00:00;16.5;20.6;12.6;16.2;21.6;11.5;86.9;16.3;964.6;1012.6;;;;2.1;8.8;7.6;31.7;;;;27;33.5;;69;;;;;106;14;1.5;0;245;0;0;33;;;
GVE;21.08.1988 00:00;16.5;22.5;12.1;16.3;27.1;8.9;61.9;11.2;966.1;1014.2;;;;2.4;9.2;8.6;33.1;;;;0;0;;248;;;;;546;70;4;0;255;0;0;-3.3;;;
GVE;22.08.1988 00:00;14.1;19.2;10.4;13.6;22.1;8.1;77.2;12.3;968.8;1017.5;;;;1.3;10.1;4.7;36.4;;;;3.6;3.6;;141;;;;;149;19;2.2;0;53;0;0;2.8;;;
GVE;23.08.1988 00:00;15.2;22.1;8.6;15.3;25.7;5.8;69.9;11.6;969.5;1018;;;;1.9;8.1;6.8;29.2;;;;0;0;;280;;;;;743;96;3.8;0;61;0;0;-3.4;;;
GVE;24.08.1988 00:00;15.8;22.1;7.9;15.6;23.7;6.5;65.1;11.1;964.3;1012.4;;;;2.5;10.1;9;36.4;;;;2.7;1.4;;182;;;;;237;31;3.2;0;242;0;0;-0.2;;;
GVE;25.08.1988 00:00;13.9;18;7.5;13.3;18.7;4.3;68.5;10.7;965.5;1014.1;;;;2.8;12.3;10.1;44.3;;;;0;1.3;;130;;;;;133;17;2.3;0;256;0;0;0.3;;;
GVE;26.08.1988 00:00;14.5;20.3;6.5;14.5;21.6;4.1;67.6;10.8;970;1018.6;;;;2;9.6;7.2;34.6;;;;0;0;;185;;;;;144;19;2.8;0;243;0;0;-1.1;;;
GVE;27.08.1988 00:00;18.9;26.1;12.4;19.2;28.9;10.3;69.5;14.6;969.6;1017.4;;;;1;5.4;3.6;19.4;;;;0;0;;255;;;;;739;98;3.6;0.6;76;0;0;-3.3;;;
GVE;28.08.1988 00:00;20.5;27.8;12.1;20.2;30.9;10.3;72.4;16.9;965;1012.3;;;;2.7;13.9;9.7;50;;;;6.9;0.8;;191;;;;;465;62;3.6;2.2;239;0;0;-1.3;;;
GVE;29.08.1988 00:00;17.3;20.7;10.9;16.9;25;7.3;78.5;15.5;965.8;1013.7;;;;1.6;6.6;5.8;23.8;;;;3.2;9.3;;106;;;;;168;22;1.8;0;286;0;0;8.5;;;
GVE;30.08.1988 00:00;14.5;21.4;7.6;14;24.3;5.3;69.4;11.1;968.7;1017.3;;;;1.5;7.3;5.4;26.3;;;;0;0;;260;;;;;702;94;3.3;0;68;0;0;-3.2;;;
GVE;31.08.1988 00:00;16.7;25.6;8.6;16.1;28.7;6.7;70.5;12.8;968.2;1016.3;;;;1.2;9.6;4.3;34.6;;;;0;0;;186;;;;;345;46;2.9;0;243;0;0;-1.7;;;
GVE;01.09.1988 00:00;16.9;24.6;10.7;16.5;26.1;8.9;79.2;14.9;960.2;1007.9;;;;2.8;13.1;10.1;47.2;;;;24.1;18.6;;139;;;;;210;28;2.8;0;244;0;0;17.7;;;
GVE;02.09.1988 00:00;13.8;18.8;12;13.7;23.8;10.5;82.1;12.9;959.7;1007.9;;;;2.8;12.8;10.1;46.1;;;;7;12.4;;104;;;;;148;20;2.1;0;247;0;0;11.8;;;
GVE;03.09.1988 00:00;15.7;20.4;10.7;15.1;22.4;8.8;67;11.7;964.9;1013.1;;;;4.7;15.2;16.9;54.7;;;;1.3;0.1;;131;;;;;139;19;3.1;0;243;0;0;-0.9;;;
GVE;04.09.1988 00:00;18.7;25.2;13.8;18;27.5;10.9;75.1;15.9;971.1;1019;;;;2;8.5;7.2;30.6;;;;0;1.3;;159;;;;;212;29;2.9;0.4;241;0;0;0.3;;;
GVE;05.09.1988 00:00;18.5;26.1;11.8;18.1;28.4;9.5;80.6;16.8;975.3;1023.6;;;;1.1;7.4;4;26.6;;;;0;0;;195;;;;;504;69;2.9;0.2;198;0;0;-1.5;;;
GVE;06.09.1988 00:00;18.9;26.5;12.6;18.5;28.2;9.8;77.6;16.5;975.9;1024;;;;1.2;6.1;4.3;22;;;;0;0;;223;;;;;658;90;3.2;0.6;58;0;0;-2.1;;;
GVE;07.09.1988 00:00;18.1;22.7;12;17.8;25;8.9;65.2;13.4;974.2;1022.5;;;;4.4;12.3;15.8;44.3;;;;0;0;;232;;;;;707;98;3.8;0;66;0;0;-3.3;;;
GVE;08.09.1988 00:00;15.2;21.9;8.7;15;26;5.8;77.7;13.2;972.2;1020.8;;;;1.1;4.7;4;16.9;;;;0;0;;230;;;;;667;93;2.8;0;99;0;0;-2.1;;;
GVE;09.09.1988 00:00;16.9;24.5;11.4;16.5;27.6;8.6;81.5;15.5;970.6;1018.9;;;;1.4;7.6;5;27.4;;;;0;0;;145;;;;;152;21;2.4;0;261;0;0;-0.6;;;
GVE;10.09.1988 00:00;17.5;23.8;12.8;17.8;28.3;10.5;80.2;15.6;974.1;1022.4;;;;0.8;4.2;2.9;15.1;;;;0;0;;198;;;;;466;65;2.7;0;90;0;0;-1.4;;;
GVE;11.09.1988 00:00;18.4;25.2;11.3;17.8;26.8;9;75.9;15.6;974.7;1022.9;;;;1.9;9.1;6.8;32.8;;;;0;0;;199;;;;;465;66;3;0.1;242;0;0;-1.6;;;
GVE;12.09.1988 00:00;17.8;22.9;13.3;16.9;24.8;9.4;69.5;13.8;970.7;1018.8;;;;2.1;8.8;7.6;31.7;;;;0;0;;200;;;;;533;76;3.1;0;245;0;0;-2.2;;;
GVE;13.09.1988 00:00;13;16.9;8.4;12.3;18.1;6.6;70.7;10.4;965.1;1013.8;;;;2.2;9.7;7.9;34.9;;;;0.4;0.1;;100;;;;;91;13;1.9;0;261;0;0;-0.6;;;
GVE;14.09.1988 00:00;11.1;14.9;8.5;11.2;20.5;6.7;72.8;9.4;966.9;1016;;;;1.4;7.4;5;26.6;;;;4;0.3;;133;;;;;202;29;1.8;0;31;8.9;0.9;-0.7;;;
GVE;15.09.1988 00:00;10.7;14.9;6.8;11;17.1;6.7;77.6;9.8;970.2;1019.6;;;;4.1;16.1;14.8;58;;;;0.7;4.7;;184;;;;;335;48;2.3;0;58;9.3;1.3;3.5;;;
GVE;16.09.1988 00:00;12;16;8.9;12;18.2;4.7;66.8;9.3;971.6;1020.7;;;;5.1;13.8;18.4;49.7;;;;0;0;;172;;;;;352;51;2.9;0;66;8;0;-1.7;;;
GVE;17.09.1988 00:00;12.4;17;6.5;12.3;19.4;4.5;69.2;9.8;971.8;1020.9;;;;4.5;12.9;16.2;46.4;;;;0;0;;195;;;;;481;70;2.7;0;71;0;0;-2;;;
GVE;18.09.1988 00:00;14.1;18.8;10.8;14.5;21.3;9.9;64.4;10.3;975.5;1024.5;;;;5.5;13.5;19.8;48.6;;;;0;0;;203;;;;;562;82;3.5;0;65;0;0;-2.5;;;
GVE;19.09.1988 00:00;14.3;17.8;12;14.6;20.6;10.6;73.3;11.9;979.1;1028.3;;;;3.2;10.1;11.5;36.4;;;;0;0;;172;;;;;409;59;2.5;0;63;0;0;-1.5;;;
GVE;20.09.1988 00:00;13.6;18.5;9.6;13.2;22.5;6.5;82.5;12.6;976;1025.1;;;;0.8;5.3;2.9;19.1;;;;0;0;;131;;;;;197;29;1.7;0;79;0;0;-0.6;;;
GVE;21.09.1988 00:00;13.1;20;7.4;12.7;23.9;4.8;85.2;12.8;969.5;1018.4;;;;0.9;4.2;3.2;15.1;;;;0;0;;175;;;;;442;65;2;0;90;0;0;-0.9;;;
GVE;22.09.1988 00:00;15.2;22.7;7.5;14.5;24.3;3.9;74.2;12.4;965.5;1013.8;;;;1.8;11.3;6.5;40.7;;;;3.4;2.1;;187;;;;;606;90;2.5;0;246;0;0;0.2;;;
GVE;23.09.1988 00:00;16.2;20.2;12.8;15.8;21.3;11.8;66.9;12;967.6;1015.8;;;;4.5;12.6;16.2;45.4;;;;0;1.3;;170;;;;;378;56;3.2;0;237;0;0;-0.3;;;
GVE;24.09.1988 00:00;15;20.3;8.8;14;21.6;4;69.6;11.5;973.1;1021.8;;;;3.2;11.7;11.5;42.1;;;;0;0;;196;;;;;618;92;2.7;0;244;0;0;-2.2;;;
GVE;25.09.1988 00:00;13;21;6.7;12.2;24.5;3.2;77.3;11.2;977.7;1027;;;;0.8;6.4;2.9;23;;;;0;0;;151;;;;;256;38;1.8;0;270;0;0;-0.9;;;
GVE;26.09.1988 00:00;13.9;22.5;7.1;13.2;25.7;3.7;78.7;12.2;978.2;1027.3;;;;0.7;3.8;2.5;13.7;;;;0;0;;186;;;;;668;101;2.1;0;90;0;0;-1.7;;;
GVE;27.09.1988 00:00;13.7;22.3;6.9;13;26.3;4;77.9;11.8;975.6;1024.7;;;;0.7;4;2.5;14.4;;;;0;0;;192;;;;;635;96;2.1;0;90;0;0;-1.6;;;
GVE;28.09.1988 00:00;16.2;23.5;6.3;15;24.2;3.3;65.7;11.5;970.6;1019;;;;2.1;7.8;7.6;28.1;;;;0;0;;119;;;;;216;33;2.3;0;247;0;0;-1.1;;;
GVE;29.09.1988 00:00;16.3;20.5;9.5;15.7;21.9;9.3;65.2;11.9;969;1017.3;;;;1.6;8.5;5.8;30.6;;;;13.4;3.5;;88;;;;;8;1;1.7;0;56;0;0;3.1;;;
GVE;30.09.1988 00:00;9.7;10.6;9.1;9.4;10.7;8.9;92.7;11.1;973.6;1023.3;;;;2.3;8.7;8.3;31.3;;;;12.3;18;;17;;;;;0;0;0.7;0;41;10.3;2.3;17.9;;;
GVE;01.10.1988 00:00;11.2;13.1;9.3;11.3;14.4;9;86.6;11.4;977.8;1027.4;;;;2.1;7.4;7.6;26.6;;;;0.5;4.7;;51;;;;;0;0;1;0;52;8.8;0.8;4.5;;;
GVE;02.10.1988 00:00;12.6;14.4;11.2;12.8;17.5;10.5;84.8;12.4;977;1026.3;;;;1.1;5.6;4;20.2;;;;0;0;;59;;;;;4;1;1;0;58;0;0;-0.2;;;
GVE;03.10.1988 00:00;12.7;15.1;10.7;12.7;16.3;8.7;93;13.6;973.2;1022.3;;;;1.1;9.5;4;34.2;;;;22.2;19.9;;56;;;;;12;2;0.9;0;63;0;0;19.8;;;
GVE;04.10.1988 00:00;12.1;16.1;10.3;12.3;19;7.9;90.4;12.7;969.8;1018.9;;;;0.8;3.9;2.9;14;;;;0;2.3;;104;;;;;137;21;1.2;0;63;0;0;2;;;
GVE;05.10.1988 00:00;13.3;15;10.2;12.3;14.9;9.2;82.4;12.5;966.8;1015.5;;;;3.2;9.4;11.5;33.8;;;;3.7;3.7;;28;;;;;4;1;1;0;240;0;0;3.5;;;
GVE;06.10.1988 00:00;12.2;14.6;10.8;11.5;14.6;9.1;75;10.6;966.3;1015.2;;;;4.1;10.5;14.8;37.8;;;;10.8;3.1;;42;;;;;0;0;1.7;0;245;0;0;2.8;;;
GVE;07.10.1988 00:00;11.3;13.9;8.5;10.9;16.2;6.5;75.1;10.1;961.6;1010.4;;;;5.4;16.9;19.4;60.8;;;;5.2;12.6;;101;;;;;187;30;1.8;0;241;8.7;0.7;11.9;;;
GVE;08.10.1988 00:00;10.2;13.6;8.1;9.8;15.5;6.5;64.1;7.9;969.1;1018.5;;;;3.1;10.8;11.2;38.9;;;;0;0.3;;118;;;;;179;29;2;0;237;9.8;1.8;-0.6;;;
GVE;09.10.1988 00:00;15;22.9;5.6;14.3;23.3;2.6;65.2;10.9;964.8;1013.1;;;;4.7;15.4;16.9;55.4;;;;19.9;1.7;;161;;;;;565;91;3.1;0;242;0;0;-0.2;;;
GVE;10.10.1988 00:00;12.4;15.6;11.2;12.2;14.7;11.1;95.9;13.8;967.3;1016.2;;;;1.5;9.7;5.4;34.9;;;;32.5;34.1;;13;;;;;0;0;0.7;0;270;0;0;34;;;
GVE;11.10.1988 00:00;11.9;13.4;11;12.3;15.4;11;96.1;13.4;962.9;1011.7;;;;1.3;6.3;4.7;22.7;;;;40.2;43.4;;49;;;;;1;0;0.8;0;61;8.1;0.1;43.3;;;
GVE;12.10.1988 00:00;11.8;14.7;8.9;12;18;6;92.9;12.8;962.4;1011.1;;;;0.8;4.2;2.9;15.1;;;;3;16.4;;77;;;;;59;10;0.9;0;27;8.2;0.2;16.3;;;
GVE;13.10.1988 00:00;12.3;15.2;9.6;12.7;18.7;8.9;88.8;12.6;965.9;1014.7;;;;1.2;6.4;4.3;23;;;;0.1;0.1;;112;;;;;224;37;1.1;0;72;0;0;-0.3;;;
GVE;14.10.1988 00:00;13.3;18.3;9.9;13.3;23.1;6.7;88.2;13.4;967.1;1015.8;;;;0.8;5.9;2.9;21.2;;;;0.5;0.5;;137;;;;;420;70;1.3;0;90;0;0;-0.1;;;
GVE;15.10.1988 00:00;13;18.1;8.7;12.6;22.4;6.1;91.2;13.6;973.3;1022.4;;;;0.7;4;2.5;14.4;;;;0;0;;106;;;;;164;27;1.1;0;90;0;0;-0.2;;;
GVE;16.10.1988 00:00;14.4;18.8;11.8;13.8;21.1;8.6;90.9;14.9;974.5;1023.4;;;;0.8;4.5;2.9;16.2;;;;0;0;;68;;;;;125;21;1;0;63;0;0;-0.2;;;
GVE;17.10.1988 00:00;14.5;18.8;11.9;14.2;22;10.5;90.8;14.9;971.9;1020.6;;;;0.7;3.6;2.5;13;;;;0;0;;71;;;;;57;10;1;0;90;0;0;-0.2;;;
GVE;18.10.1988 00:00;13.8;18.1;11.1;13.4;20.6;8.7;92.9;14.6;965.1;1013.7;;;;0.7;3;2.5;10.8;;;;5.2;0;;60;;;;;61;10;0.9;0;360;0;0;-0.1;;;
GVE;19.10.1988 00:00;14.4;17;12.6;14.4;18.2;10.8;93.4;15.3;962.2;1010.5;;;;1.2;6.4;4.3;23;;;;8.3;8.7;;76;;;;;8;1;0.9;0;69;0;0;8.6;;;
GVE;20.10.1988 00:00;10.5;14.7;5.6;9.7;17.4;2.3;82.5;10.4;970.9;1020.4;;;;2;9.5;7.2;34.2;;;;3.7;8.5;;106;;;;;287;49;1.1;0;239;9.5;1.5;8;;;
GVE;21.10.1988 00:00;8;12.9;4.5;7;15;1.3;84.2;8.9;973.9;1024;;;;1.3;6.9;4.7;24.8;;;;0;0;;122;;;;;368;63;1;0;61;12;4;-0.6;;;
GVE;22.10.1988 00:00;8.6;10.5;4.9;8.4;10.8;4.1;87.3;9.8;973.3;1023.1;;;;1.5;6.5;5.4;23.4;;;;0;0;;32;;;;;0;0;0.6;0;63;11.4;3.4;-0.1;;;
GVE;23.10.1988 00:00;9.8;14.3;7.3;9.4;16.5;3.9;84.3;10.1;971.1;1020.7;;;;0.6;3.3;2.2;11.9;;;;0;0;;102;;;;;261;46;0.9;0;315;10.2;2.2;-0.4;;;
GVE;24.10.1988 00:00;9.9;16.2;4.5;9.1;19.9;2.4;87.1;10.5;973.5;1023.2;;;;0.7;3.6;2.5;13;;;;0.1;0.1;;118;;;;;443;78;0.9;0;90;10.1;2.1;-0.5;;;
GVE;25.10.1988 00:00;9.2;14.1;5.7;8.5;16.1;3.7;90.5;10.6;973.8;1023.6;;;;0.7;3.7;2.5;13.3;;;;0;0;;79;;;;;131;23;0.7;0;27;10.8;2.8;-0.2;;;
GVE;26.10.1988 00:00;10.5;15.4;6;10.1;18.5;3.4;85.4;10.7;972.2;1021.7;;;;0.5;3.2;1.8;11.5;;;;0;0;;103;;;;;338;60;0.8;0;135;9.5;1.5;-0.5;;;
GVE;27.10.1988 00:00;11.8;19.4;4.5;10.4;19.8;1.7;76.1;10.3;971.7;1020.9;;;;2;10.3;7.2;37.1;;;;0;0;;120;;;;;526;94;1.4;0;238;8.2;0.2;-1;;;
GVE;28.10.1988 00:00;11.9;19.6;7;10.5;21.1;4.1;81.8;11.1;974;1023.4;;;;0.9;6;3.2;21.6;;;;0;0;;115;;;;;514;92;1;0;233;8.1;0.1;-0.8;;;
GVE;29.10.1988 00:00;11.5;18.9;5.9;10.4;21.5;3.5;85.7;11.5;975.3;1024.7;;;;1;9.6;3.6;34.6;;;;0;0;;101;;;;;373;67;0.9;0;360;8.5;0.5;-0.5;;;
GVE;30.10.1988 00:00;8.8;11.3;3.8;8.7;12.9;1.6;75.4;8.6;972.5;1022.3;;;;4.4;12.5;15.8;45;;;;0;0;;71;;;;;85;15;1;0;62;11.2;3.2;-0.3;;;
GVE;31.10.1988 00:00;5.3;7.6;2.9;5.2;10.7;0.9;69.2;6.2;972.1;1022.5;;;;4.3;10.4;15.5;37.4;;;;0;0;;78;;;;;206;38;1.2;0;52;14.7;6.7;-0.6;;;
GVE;01.11.1988 00:00;5.6;9.7;3.2;5.7;12.2;0.9;77.1;7;974.7;1025.2;;;;0.9;6.5;3.2;23.4;;;;0.3;0;;89;;;;;275;51;0.7;0;53;14.4;6.4;-0.6;;;
GVE;02.11.1988 00:00;9.4;15.3;3.9;8.2;17.8;0.6;81.5;9.5;972.1;1021.8;;;;1.6;8.1;5.8;29.2;;;;0;0.3;;73;;;;;183;34;0.9;0;235;10.6;2.6;0;;;
GVE;03.11.1988 00:00;5.6;8;3.1;5.2;8.1;0.3;71.2;6.5;973.6;1024.1;;;;5.4;13.1;19.4;47.2;;;;0;0;;36;;;;;5;1;1.3;0;50;14.4;6.4;-0.2;;;
GVE;04.11.1988 00:00;3.3;4.2;2.6;3.4;4.6;2.6;76.1;5.9;976.5;1027.6;;;;3.5;9.2;12.6;33.1;;;;0;0;;22;;;;;0;0;0.9;0;57;16.7;8.7;-0.2;;;
GVE;05.11.1988 00:00;3.9;8.6;-0.6;3.7;11.3;-3;83.2;6.7;976.5;1027.5;;;;0.8;4.1;2.9;14.8;;;;0;0;;91;;;;;271;51;0.5;0;27;16.1;8.1;-0.4;;;
GVE;06.11.1988 00:00;3.2;7.9;-0.9;2.6;11.6;-3.5;88.6;6.8;974.3;1025.3;;;;0.7;3.9;2.5;14;;;;0;0;;64;;;;;171;32;0.4;0;270;16.8;8.8;-0.2;;;
